age,income,education,work,car,default,log_income,income_per_age,employed_educated,age_sq
37,200,1,0,1,0,5.303304908059076,5.405405405405405,0,1369
30,17,0,0,0,0,2.8903717578961645,0.5666666666666667,0,900
37,26,1,0,0,0,3.295836866004329,0.7027027027027027,0,1369
34,60,1,1,1,0,4.110873864173311,1.7647058823529411,1,1156
35,21,0,1,0,0,3.091042453358316,0.6,0,1225
40,130,1,0,0,0,4.875197323201151,3.25,0,1600
25,20,1,1,1,0,3.044522437723423,0.8,1,625
31,46,0,0,0,0,3.8501476017100584,1.4838709677419355,0,961
45,23,0,0,0,0,3.1780538303479458,0.5111111111111111,0,2025
33,20,0,0,0,0,3.044522437723423,0.6060606060606061,0,1089
23,25,0,0,1,0,3.258096538021482,1.0869565217391304,0,529
30,120,1,1,0,0,4.795790545596741,4.0,1,900
43,45,0,0,0,1,3.828641396489095,1.0465116279069768,0,1849
38,55,0,0,0,1,4.02535169073515,1.4473684210526316,0,1444
54,12,0,0,0,0,2.5649493574615367,0.2222222222222222,0,2916
52,40,0,0,1,0,3.713572066704308,0.7692307692307693,0,2704
46,40,0,0,0,0,3.713572066704308,0.8695652173913043,0,2116
28,25,1,0,0,0,3.258096538021482,0.8928571428571429,0,784
25,20,0,0,0,0,3.044522437723423,0.8,0,625
47,25,0,0,1,0,3.258096538021482,0.5319148936170213,0,2209
56,7,0,0,0,0,2.0794415416798357,0.125,0,3136
21,23,0,0,0,0,3.1780538303479458,1.0952380952380953,0,441
36,20,0,0,1,0,3.044522437723423,0.5555555555555556,0,1296
29,17,0,1,1,0,2.8903717578961645,0.5862068965517241,0,841
48,40,1,0,0,1,3.713572066704308,0.8333333333333334,0,2304
30,28,0,0,0,0,3.367295829986474,0.9333333333333333,0,900
26,10,0,1,0,1,2.3978952727983707,0.38461538461538464,0,676
51,25,0,0,0,0,3.258096538021482,0.49019607843137253,0,2601
42,12,0,0,0,0,2.5649493574615367,0.2857142857142857,0,1764
47,50,0,0,1,0,3.9318256327243257,1.0638297872340425,0,2209
36,25,0,0,0,0,3.258096538021482,0.6944444444444444,0,1296
53,25,0,0,0,0,3.258096538021482,0.4716981132075472,0,2809
32,40,0,0,0,0,3.713572066704308,1.25,0,1024
55,30,0,0,1,0,3.4339872044851463,0.5454545454545454,0,3025
57,50,1,1,1,0,3.9318256327243257,0.8771929824561403,1,3249
26,23,0,0,0,0,3.1780538303479458,0.8846153846153846,0,676
32,30,0,0,1,0,3.4339872044851463,0.9375,0,1024
46,25,0,0,0,0,3.258096538021482,0.5434782608695652,0,2116
33,15,1,0,1,0,2.772588722239781,0.45454545454545453,0,1089
25,30,1,0,1,0,3.4339872044851463,1.2,0,625
49,30,1,1,1,0,3.4339872044851463,0.6122448979591837,1,2401
56,26,1,1,0,0,3.295836866004329,0.4642857142857143,1,3136
44,30,0,0,0,0,3.4339872044851463,0.6818181818181818,0,1936
32,40,0,1,1,0,3.713572066704308,1.25,0,1024
23,15,0,0,1,0,2.772588722239781,0.6521739130434783,0,529
56,92,1,1,0,0,4.532599493153256,1.6428571428571428,1,3136
55,50,0,0,0,0,3.9318256327243257,0.9090909090909091,0,3025
48,45,0,0,0,0,3.828641396489095,0.9375,0,2304
48,120,1,0,0,0,4.795790545596741,2.5,0,2304
47,100,0,0,1,0,4.61512051684126,2.127659574468085,0,2209
40,75,0,0,1,0,4.330733340286331,1.875,0,1600
29,110,0,0,1,0,4.709530201312334,3.793103448275862,0,841
35,22,1,0,0,0,3.1354942159291497,0.6285714285714286,0,1225
59,100,0,0,1,0,4.61512051684126,1.694915254237288,0,3481
25,17,1,0,0,0,2.8903717578961645,0.68,0,625
51,69,0,1,1,0,4.248495242049359,1.3529411764705883,0,2601
30,24,0,1,1,0,3.2188758248682006,0.8,0,900
37,15,0,0,0,0,2.772588722239781,0.40540540540540543,0,1369
26,20,1,0,1,0,3.044522437723423,0.7692307692307693,0,676
40,60,1,0,0,0,4.110873864173311,1.5,0,1600
58,25,0,0,0,0,3.258096538021482,0.43103448275862066,0,3364
35,50,0,0,1,0,3.9318256327243257,1.4285714285714286,0,1225
35,40,0,0,1,0,3.713572066704308,1.1428571428571428,0,1225
32,28,0,0,0,0,3.367295829986474,0.875,0,1024
48,50,1,0,0,0,3.9318256327243257,1.0416666666666667,0,2304
26,20,1,0,0,0,3.044522437723423,0.7692307692307693,0,676
55,250,0,0,1,1,5.5254529391317835,4.545454545454546,0,3025
31,50,0,0,1,1,3.9318256327243257,1.6129032258064515,0,961
24,18,0,0,0,1,2.9444389791664403,0.75,0,576
51,30,0,0,0,0,3.4339872044851463,0.5882352941176471,0,2601
41,35,0,0,0,0,3.58351893845611,0.8536585365853658,0,1681
35,25,1,0,0,0,3.258096538021482,0.7142857142857143,0,1225
23,25,1,0,0,0,3.258096538021482,1.0869565217391304,0,529
29,35,0,0,0,0,3.58351893845611,1.206896551724138,0,841
63,14,0,0,0,0,2.70805020110221,0.2222222222222222,0,3969
41,9,0,1,0,1,2.302585092994046,0.21951219512195122,0,1681
26,35,1,1,0,0,3.58351893845611,1.3461538461538463,1,676
23,15,0,0,0,0,2.772588722239781,0.6521739130434783,0,529
27,40,0,0,1,0,3.713572066704308,1.4814814814814814,0,729
32,130,0,0,0,0,4.875197323201151,4.0625,0,1024
30,25,0,1,0,0,3.258096538021482,0.8333333333333334,0,900
29,20,0,1,0,0,3.044522437723423,0.6896551724137931,0,841
38,60,1,0,1,0,4.110873864173311,1.5789473684210527,0,1444
39,30,0,0,1,0,3.4339872044851463,0.7692307692307693,0,1521
39,50,0,0,1,0,3.9318256327243257,1.2820512820512822,0,1521
28,35,0,0,0,0,3.58351893845611,1.25,0,784
48,20,0,0,1,0,3.044522437723423,0.4166666666666667,0,2304
29,57,1,0,0,0,4.060443010546419,1.9655172413793103,0,841
40,50,0,0,1,0,3.9318256327243257,1.25,0,1600
53,100,1,0,0,0,4.61512051684126,1.8867924528301887,0,2809
52,15,0,0,0,0,2.772588722239781,0.28846153846153844,0,2704
25,70,1,1,1,0,4.2626798770413155,2.8,1,625
36,20,0,0,0,0,3.044522437723423,0.5555555555555556,0,1296
54,15,0,0,0,0,2.772588722239781,0.2777777777777778,0,2916
36,18,0,0,1,0,2.9444389791664403,0.5,0,1296
58,12,0,0,0,0,2.5649493574615367,0.20689655172413793,0,3364
41,40,0,1,0,0,3.713572066704308,0.975609756097561,0,1681
27,20,0,0,1,0,3.044522437723423,0.7407407407407407,0,729
39,70,0,0,0,0,4.2626798770413155,1.794871794871795,0,1521
29,45,1,1,0,0,3.828641396489095,1.5517241379310345,1,841
51,16,0,0,0,0,2.833213344056216,0.3137254901960784,0,2601
33,25,0,0,0,0,3.258096538021482,0.7575757575757576,0,1089
46,20,0,0,0,1,3.044522437723423,0.43478260869565216,0,2116
37,53,1,0,0,0,3.9889840465642745,1.4324324324324325,0,1369
24,20,1,0,1,0,3.044522437723423,0.8333333333333334,0,576
43,40,1,0,1,0,3.713572066704308,0.9302325581395349,0,1849
26,25,0,0,0,0,3.258096538021482,0.9615384615384616,0,676
38,60,0,0,0,0,4.110873864173311,1.5789473684210527,0,1444
53,27,0,0,0,0,3.332204510175204,0.5094339622641509,0,2809
37,15,0,1,1,0,2.772588722239781,0.40540540540540543,0,1369
53,38,0,0,0,0,3.6635616461296463,0.7169811320754716,0,2809
47,45,1,0,0,0,3.828641396489095,0.9574468085106383,0,2209
32,18,1,1,0,0,2.9444389791664403,0.5625,1,1024
32,12,0,0,0,0,2.5649493574615367,0.375,0,1024
35,30,0,0,0,1,3.4339872044851463,0.8571428571428571,0,1225
34,27,1,1,1,0,3.332204510175204,0.7941176470588235,1,1156
29,35,0,1,1,0,3.58351893845611,1.206896551724138,0,841
45,40,0,0,1,0,3.713572066704308,0.8888888888888888,0,2025
43,12,0,0,0,1,2.5649493574615367,0.27906976744186046,0,1849
55,30,0,0,1,0,3.4339872044851463,0.5454545454545454,0,3025
59,20,0,0,0,0,3.044522437723423,0.3389830508474576,0,3481
46,37,0,0,0,0,3.6375861597263857,0.8043478260869565,0,2116
56,30,0,0,0,1,3.4339872044851463,0.5357142857142857,0,3136
30,100,0,0,1,0,4.61512051684126,3.3333333333333335,0,900
30,20,0,0,1,0,3.044522437723423,0.6666666666666666,0,900
32,35,0,0,1,0,3.58351893845611,1.09375,0,1024
27,25,0,0,0,0,3.258096538021482,0.9259259259259259,0,729
42,7,0,1,0,0,2.0794415416798357,0.16666666666666666,0,1764
26,30,0,0,0,0,3.4339872044851463,1.1538461538461537,0,676
43,41,1,0,0,1,3.7376696182833684,0.9534883720930233,0,1849
53,45,1,0,0,0,3.828641396489095,0.8490566037735849,0,2809
33,85,0,1,0,0,4.454347296253507,2.5757575757575757,0,1089
26,10,0,0,0,0,2.3978952727983707,0.38461538461538464,0,676
33,60,1,0,0,0,4.110873864173311,1.8181818181818181,0,1089
25,22,0,0,0,0,3.1354942159291497,0.88,0,625
32,33,1,0,0,0,3.5263605246161616,1.03125,0,1024
39,49,1,0,0,0,3.912023005428146,1.2564102564102564,0,1521
53,15,0,0,0,0,2.772588722239781,0.2830188679245283,0,2809
59,50,1,0,0,0,3.9318256327243257,0.847457627118644,0,3481
26,35,0,0,0,0,3.58351893845611,1.3461538461538463,0,676
43,25,0,0,0,0,3.258096538021482,0.5813953488372093,0,1849
36,45,0,0,1,1,3.828641396489095,1.25,0,1296
44,45,0,0,1,1,3.828641396489095,1.0227272727272727,0,1936
34,10,0,0,1,0,2.3978952727983707,0.29411764705882354,0,1156
52,9,0,0,0,0,2.302585092994046,0.17307692307692307,0,2704
25,60,0,0,0,0,4.110873864173311,2.4,0,625
42,18,0,0,0,0,2.9444389791664403,0.42857142857142855,0,1764
37,120,1,0,1,0,4.795790545596741,3.2432432432432434,0,1369
52,180,0,0,1,0,5.198497031265826,3.4615384615384617,0,2704
28,15,0,0,0,0,2.772588722239781,0.5357142857142857,0,784
34,31,0,1,0,0,3.4657359027997265,0.9117647058823529,0,1156
33,50,0,0,1,0,3.9318256327243257,1.5151515151515151,0,1089
31,35,1,0,1,0,3.58351893845611,1.1290322580645162,0,961
45,50,1,0,0,0,3.9318256327243257,1.1111111111111112,0,2025
24,45,0,0,1,0,3.828641396489095,1.875,0,576
34,35,0,0,0,1,3.58351893845611,1.0294117647058822,0,1156
55,14,0,0,0,0,2.70805020110221,0.2545454545454545,0,3025
29,40,1,0,0,0,3.713572066704308,1.3793103448275863,0,841
43,23,0,0,0,1,3.1780538303479458,0.5348837209302325,0,1849
38,30,1,0,0,0,3.4339872044851463,0.7894736842105263,0,1444
44,50,0,0,1,0,3.9318256327243257,1.1363636363636365,0,1936
38,60,1,0,1,0,4.110873864173311,1.5789473684210527,0,1444
43,70,1,0,0,0,4.2626798770413155,1.627906976744186,0,1849
22,33,0,0,0,0,3.5263605246161616,1.5,0,484
24,45,0,0,1,0,3.828641396489095,1.875,0,576
50,27,1,0,0,0,3.332204510175204,0.54,0,2500
23,50,0,0,1,0,3.9318256327243257,2.1739130434782608,0,529
39,30,0,0,0,0,3.4339872044851463,0.7692307692307693,0,1521
29,40,1,1,0,1,3.713572066704308,1.3793103448275863,1,841
34,32,1,0,0,0,3.4965075614664802,0.9411764705882353,0,1156
27,21,1,1,0,0,3.091042453358316,0.7777777777777778,1,729
42,50,0,0,0,0,3.9318256327243257,1.1904761904761905,0,1764
47,12,0,0,1,0,2.5649493574615367,0.2553191489361702,0,2209
31,35,1,1,1,0,3.58351893845611,1.1290322580645162,1,961
30,20,0,0,1,0,3.044522437723423,0.6666666666666666,0,900
44,50,0,0,1,0,3.9318256327243257,1.1363636363636365,0,1936
52,48,0,1,0,1,3.8918202981106265,0.9230769230769231,0,2704
28,20,0,0,0,0,3.044522437723423,0.7142857142857143,0,784
38,40,1,0,0,0,3.713572066704308,1.0526315789473684,0,1444
52,45,0,0,1,0,3.828641396489095,0.8653846153846154,0,2704
31,35,0,0,1,0,3.58351893845611,1.1290322580645162,0,961
45,240,0,0,0,0,5.484796933490655,5.333333333333333,0,2025
28,50,0,0,1,0,3.9318256327243257,1.7857142857142858,0,784
33,50,0,0,0,1,3.9318256327243257,1.5151515151515151,0,1089
30,20,1,0,1,0,3.044522437723423,0.6666666666666666,0,900
36,100,1,1,0,0,4.61512051684126,2.7777777777777777,1,1296
27,45,0,0,0,1,3.828641396489095,1.6666666666666667,0,729
30,70,1,0,1,0,4.2626798770413155,2.3333333333333335,0,900
44,80,1,0,1,0,4.394449154672439,1.8181818181818181,0,1936
58,12,1,0,0,1,2.5649493574615367,0.20689655172413793,0,3364
30,22,0,0,0,0,3.1354942159291497,0.7333333333333333,0,900
31,16,0,0,0,1,2.833213344056216,0.5161290322580645,0,961
28,30,0,0,0,0,3.4339872044851463,1.0714285714285714,0,784
25,75,0,0,0,0,4.330733340286331,3.0,0,625
40,150,1,1,1,0,5.017279836814924,3.75,1,1600
58,42,0,1,0,0,3.7612001156935624,0.7241379310344828,0,3364
29,10,0,0,0,0,2.3978952727983707,0.3448275862068966,0,841
40,30,1,0,0,0,3.4339872044851463,0.75,0,1600
26,30,1,0,0,0,3.4339872044851463,1.1538461538461537,0,676
32,30,1,0,1,0,3.4339872044851463,0.9375,0,1024
29,200,1,0,1,0,5.303304908059076,6.896551724137931,0,841
27,15,0,0,0,0,2.772588722239781,0.5555555555555556,0,729
34,2,0,0,0,0,1.0986122886681096,0.058823529411764705,0,1156
28,35,0,0,1,0,3.58351893845611,1.25,0,784
35,40,1,0,1,0,3.713572066704308,1.1428571428571428,0,1225
66,19,0,0,0,0,2.995732273553991,0.2878787878787879,0,4356
33,18,0,0,0,1,2.9444389791664403,0.5454545454545454,0,1089
30,36,0,1,1,0,3.6109179126442243,1.2,0,900
53,24,1,0,1,0,3.2188758248682006,0.4528301886792453,0,2809
40,21,0,0,0,1,3.091042453358316,0.525,0,1600
35,30,0,0,1,0,3.4339872044851463,0.8571428571428571,0,1225
51,26,0,0,1,0,3.295836866004329,0.5098039215686274,0,2601
25,10,0,0,0,0,2.3978952727983707,0.4,0,625
32,75,1,0,1,0,4.330733340286331,2.34375,0,1024
57,6,0,0,0,0,1.9459101490553132,0.10526315789473684,0,3249
67,12,0,0,0,0,2.5649493574615367,0.1791044776119403,0,4489
40,35,0,0,0,0,3.58351893845611,0.875,0,1600
57,70,1,1,0,0,4.2626798770413155,1.2280701754385965,1,3249
36,65,1,0,1,0,4.189654742026425,1.8055555555555556,0,1296
43,30,0,0,0,0,3.4339872044851463,0.6976744186046512,0,1849
39,20,1,1,0,0,3.044522437723423,0.5128205128205128,1,1521
42,40,0,0,0,0,3.713572066704308,0.9523809523809523,0,1764
37,70,0,0,0,0,4.2626798770413155,1.8918918918918919,0,1369
36,14,0,0,0,0,2.70805020110221,0.3888888888888889,0,1296
60,6,1,0,0,1,1.9459101490553132,0.1,0,3600
36,50,1,0,1,0,3.9318256327243257,1.3888888888888888,0,1296
52,54,1,1,0,0,4.007333185232471,1.0384615384615385,1,2704
33,50,0,0,1,0,3.9318256327243257,1.5151515151515151,0,1089
43,35,0,0,1,0,3.58351893845611,0.813953488372093,0,1849
47,20,0,1,0,0,3.044522437723423,0.425531914893617,0,2209
59,7,0,0,0,1,2.0794415416798357,0.11864406779661017,0,3481
24,22,0,0,0,0,3.1354942159291497,0.9166666666666666,0,576
40,23,0,0,0,0,3.1780538303479458,0.575,0,1600
61,20,0,0,1,0,3.044522437723423,0.32786885245901637,0,3721
29,20,1,0,0,0,3.044522437723423,0.6896551724137931,0,841
55,8,0,0,1,0,2.1972245773362196,0.14545454545454545,0,3025
34,80,1,0,0,0,4.394449154672439,2.3529411764705883,0,1156
56,9,0,0,0,0,2.302585092994046,0.16071428571428573,0,3136
25,60,1,0,1,1,4.110873864173311,2.4,0,625
52,45,0,0,1,0,3.828641396489095,0.8653846153846154,0,2704
36,150,1,0,1,0,5.017279836814924,4.166666666666667,0,1296
29,30,0,1,0,0,3.4339872044851463,1.0344827586206897,0,841
43,50,1,0,1,0,3.9318256327243257,1.1627906976744187,0,1849
23,15,0,0,1,0,2.772588722239781,0.6521739130434783,0,529
61,49,0,0,1,0,3.912023005428146,0.8032786885245902,0,3721
54,54,0,0,0,0,4.007333185232471,1.0,0,2916
42,40,0,0,1,0,3.713572066704308,0.9523809523809523,0,1764
44,7,0,1,0,0,2.0794415416798357,0.1590909090909091,0,1936
40,15,0,0,0,0,2.772588722239781,0.375,0,1600
42,18,1,0,0,0,2.9444389791664403,0.42857142857142855,0,1764
23,50,1,0,0,0,3.9318256327243257,2.1739130434782608,0,529
53,45,0,0,0,0,3.828641396489095,0.8490566037735849,0,2809
21,30,0,0,0,0,3.4339872044851463,1.4285714285714286,0,441
35,30,0,0,0,0,3.4339872044851463,0.8571428571428571,0,1225
26,34,1,0,1,0,3.5553480614894135,1.3076923076923077,0,676
24,40,0,1,1,1,3.713572066704308,1.6666666666666667,0,576
26,30,0,0,0,0,3.4339872044851463,1.1538461538461537,0,676
21,30,0,0,0,1,3.4339872044851463,1.4285714285714286,0,441
28,70,0,0,0,0,4.2626798770413155,2.5,0,784
35,38,0,0,0,0,3.6635616461296463,1.0857142857142856,0,1225
39,90,0,0,1,0,4.51085950651685,2.3076923076923075,0,1521
30,55,1,1,1,0,4.02535169073515,1.8333333333333333,1,900
53,65,1,0,1,0,4.189654742026425,1.2264150943396226,0,2809
24,25,0,0,0,0,3.258096538021482,1.0416666666666667,0,576
36,90,1,0,0,0,4.51085950651685,2.5,0,1296
45,80,0,0,0,1,4.394449154672439,1.7777777777777777,0,2025
47,50,0,0,1,0,3.9318256327243257,1.0638297872340425,0,2209
43,150,1,0,1,0,5.017279836814924,3.488372093023256,0,1849
36,50,1,1,1,0,3.9318256327243257,1.3888888888888888,1,1296
50,30,0,0,0,0,3.4339872044851463,0.6,0,2500
53,20,0,0,1,0,3.044522437723423,0.37735849056603776,0,2809
42,65,1,1,1,0,4.189654742026425,1.5476190476190477,1,1764
47,20,0,0,0,0,3.044522437723423,0.425531914893617,0,2209
38,300,1,0,1,0,5.707110264748875,7.894736842105263,0,1444
29,90,1,0,0,0,4.51085950651685,3.103448275862069,0,841
38,30,0,0,0,0,3.4339872044851463,0.7894736842105263,0,1444
53,20,0,0,0,0,3.044522437723423,0.37735849056603776,0,2809
29,47,1,0,0,0,3.8712010109078907,1.6206896551724137,0,841
33,135,1,1,0,0,4.912654885736052,4.090909090909091,1,1089
62,8,0,0,0,0,2.1972245773362196,0.12903225806451613,0,3844
39,100,1,0,1,0,4.61512051684126,2.5641025641025643,0,1521
46,25,0,0,1,0,3.258096538021482,0.5434782608695652,0,2116
34,10,0,0,0,0,2.3978952727983707,0.29411764705882354,0,1156
45,70,0,1,1,0,4.2626798770413155,1.5555555555555556,0,2025
37,70,1,0,1,0,4.2626798770413155,1.8918918918918919,0,1369
35,150,1,0,0,0,5.017279836814924,4.285714285714286,0,1225
25,47,0,0,1,0,3.8712010109078907,1.88,0,625
30,27,0,0,0,1,3.332204510175204,0.9,0,900
39,100,1,0,1,0,4.61512051684126,2.5641025641025643,0,1521
53,20,1,0,1,0,3.044522437723423,0.37735849056603776,0,2809
34,14,0,0,0,1,2.70805020110221,0.4117647058823529,0,1156
38,40,0,0,1,0,3.713572066704308,1.0526315789473684,0,1444
24,40,0,0,1,0,3.713572066704308,1.6666666666666667,0,576
66,12,0,0,0,0,2.5649493574615367,0.18181818181818182,0,4356
38,28,1,0,0,1,3.367295829986474,0.7368421052631579,0,1444
51,205,1,0,1,0,5.327876168789581,4.019607843137255,0,2601
60,70,0,0,0,0,4.2626798770413155,1.1666666666666667,0,3600
32,60,0,0,0,0,4.110873864173311,1.875,0,1024
38,18,0,0,0,0,2.9444389791664403,0.47368421052631576,0,1444
34,10,0,0,0,0,2.3978952727983707,0.29411764705882354,0,1156
46,18,0,0,0,0,2.9444389791664403,0.391304347826087,0,2116
56,45,0,1,1,0,3.828641396489095,0.8035714285714286,0,3136
22,18,1,0,0,0,2.9444389791664403,0.8181818181818182,0,484
59,80,1,0,1,0,4.394449154672439,1.3559322033898304,0,3481
39,50,1,1,1,0,3.9318256327243257,1.2820512820512822,1,1521
42,35,0,0,1,0,3.58351893845611,0.8333333333333334,0,1764
25,25,0,0,0,0,3.258096538021482,1.0,0,625
40,40,1,0,0,1,3.713572066704308,1.0,0,1600
29,28,0,0,0,0,3.367295829986474,0.9655172413793104,0,841
34,100,1,0,1,0,4.61512051684126,2.9411764705882355,0,1156
29,25,0,0,0,0,3.258096538021482,0.8620689655172413,0,841
30,35,0,0,1,0,3.58351893845611,1.1666666666666667,0,900
36,130,1,1,0,0,4.875197323201151,3.611111111111111,1,1296
24,8,0,0,0,1,2.1972245773362196,0.3333333333333333,0,576
61,16,0,0,0,0,2.833213344056216,0.26229508196721313,0,3721
59,38,0,0,1,0,3.6635616461296463,0.6440677966101694,0,3481
31,30,1,1,0,0,3.4339872044851463,0.967741935483871,1,961
47,9,0,0,1,1,2.302585092994046,0.19148936170212766,0,2209
24,40,1,0,0,0,3.713572066704308,1.6666666666666667,0,576
56,12,0,0,0,0,2.5649493574615367,0.21428571428571427,0,3136
59,50,1,0,1,0,3.9318256327243257,0.847457627118644,0,3481
35,50,0,0,0,0,3.9318256327243257,1.4285714285714286,0,1225
57,17,1,0,0,0,2.8903717578961645,0.2982456140350877,0,3249
38,100,1,0,1,0,4.61512051684126,2.6315789473684212,0,1444
45,60,0,0,1,0,4.110873864173311,1.3333333333333333,0,2025
38,60,1,0,0,0,4.110873864173311,1.5789473684210527,0,1444
29,40,1,0,0,0,3.713572066704308,1.3793103448275863,0,841
45,60,0,0,1,0,4.110873864173311,1.3333333333333333,0,2025
26,35,0,0,1,0,3.58351893845611,1.3461538461538463,0,676
63,55,1,1,0,0,4.02535169073515,0.873015873015873,1,3969
36,33,1,1,1,0,3.5263605246161616,0.9166666666666666,1,1296
45,35,0,0,0,1,3.58351893845611,0.7777777777777778,0,2025
25,30,1,0,0,0,3.4339872044851463,1.2,0,625
53,75,0,0,1,0,4.330733340286331,1.4150943396226414,0,2809
44,25,0,0,0,0,3.258096538021482,0.5681818181818182,0,1936
48,30,1,0,0,0,3.4339872044851463,0.625,0,2304
26,20,0,0,0,1,3.044522437723423,0.7692307692307693,0,676
36,16,0,0,0,1,2.833213344056216,0.4444444444444444,0,1296
31,50,0,0,1,0,3.9318256327243257,1.6129032258064515,0,961
61,14,0,1,0,0,2.70805020110221,0.22950819672131148,0,3721
58,20,0,0,1,0,3.044522437723423,0.3448275862068966,0,3364
58,35,0,0,1,0,3.58351893845611,0.603448275862069,0,3364
52,68,0,0,0,0,4.23410650459726,1.3076923076923077,0,2704
56,30,1,0,0,0,3.4339872044851463,0.5357142857142857,0,3136
52,20,0,0,1,0,3.044522437723423,0.38461538461538464,0,2704
65,19,1,1,0,0,2.995732273553991,0.2923076923076923,1,4225
42,15,0,0,0,0,2.772588722239781,0.35714285714285715,0,1764
64,22,0,0,0,0,3.1354942159291497,0.34375,0,4096
43,40,0,0,0,0,3.713572066704308,0.9302325581395349,0,1849
47,45,1,0,1,0,3.828641396489095,0.9574468085106383,0,2209
32,49,1,1,1,0,3.912023005428146,1.53125,1,1024
57,35,0,0,1,1,3.58351893845611,0.6140350877192983,0,3249
31,50,0,0,1,0,3.9318256327243257,1.6129032258064515,0,961
39,65,0,0,1,0,4.189654742026425,1.6666666666666667,0,1521
30,40,0,0,0,1,3.713572066704308,1.3333333333333333,0,900
36,20,0,0,1,0,3.044522437723423,0.5555555555555556,0,1296
44,30,0,0,1,0,3.4339872044851463,0.6818181818181818,0,1936
42,50,0,0,0,1,3.9318256327243257,1.1904761904761905,0,1764
45,28,0,0,0,1,3.367295829986474,0.6222222222222222,0,2025
55,50,0,1,1,0,3.9318256327243257,0.9090909090909091,0,3025
22,25,0,1,0,0,3.258096538021482,1.1363636363636365,0,484
55,17,0,1,0,1,2.8903717578961645,0.3090909090909091,0,3025
22,15,0,0,0,0,2.772588722239781,0.6818181818181818,0,484
47,16,0,0,0,0,2.833213344056216,0.3404255319148936,0,2209
36,50,1,0,0,0,3.9318256327243257,1.3888888888888888,0,1296
24,75,1,0,1,1,4.330733340286331,3.125,0,576
29,150,1,0,1,0,5.017279836814924,5.172413793103448,0,841
37,35,0,0,1,0,3.58351893845611,0.9459459459459459,0,1369
28,60,1,0,0,0,4.110873864173311,2.142857142857143,0,784
25,55,0,0,1,0,4.02535169073515,2.2,0,625
36,40,1,0,0,0,3.713572066704308,1.1111111111111112,0,1296
32,40,0,1,0,0,3.713572066704308,1.25,0,1024
35,120,1,1,1,0,4.795790545596741,3.4285714285714284,1,1225
44,40,0,0,1,0,3.713572066704308,0.9090909090909091,0,1936
28,40,0,0,0,0,3.713572066704308,1.4285714285714286,0,784
31,13,0,1,0,0,2.639057329615259,0.41935483870967744,0,961
37,30,1,0,1,0,3.4339872044851463,0.8108108108108109,0,1369
55,18,0,0,0,0,2.9444389791664403,0.32727272727272727,0,3025
42,50,0,0,0,1,3.9318256327243257,1.1904761904761905,0,1764
28,10,0,0,1,0,2.3978952727983707,0.35714285714285715,0,784
32,23,0,0,0,0,3.1780538303479458,0.71875,0,1024
64,15,0,0,0,1,2.772588722239781,0.234375,0,4096
28,30,0,0,0,0,3.4339872044851463,1.0714285714285714,0,784
30,30,0,0,0,0,3.4339872044851463,1.0,0,900
27,18,1,0,0,0,2.9444389791664403,0.6666666666666666,0,729
29,30,0,0,0,0,3.4339872044851463,1.0344827586206897,0,841
36,100,0,0,0,0,4.61512051684126,2.7777777777777777,0,1296
46,25,0,0,1,0,3.258096538021482,0.5434782608695652,0,2116
22,15,0,0,1,0,2.772588722239781,0.6818181818181818,0,484
31,23,0,1,0,0,3.1780538303479458,0.7419354838709677,0,961
48,16,1,0,0,0,2.833213344056216,0.3333333333333333,0,2304
34,20,1,0,1,0,3.044522437723423,0.5882352941176471,0,1156
37,27,0,0,1,0,3.332204510175204,0.7297297297297297,0,1369
31,25,0,0,0,1,3.258096538021482,0.8064516129032258,0,961
37,90,0,0,1,0,4.51085950651685,2.4324324324324325,0,1369
33,55,0,0,0,0,4.02535169073515,1.6666666666666667,0,1089
36,50,0,0,0,0,3.9318256327243257,1.3888888888888888,0,1296
21,42,0,0,0,0,3.7612001156935624,2.0,0,441
28,19,0,0,0,1,2.995732273553991,0.6785714285714286,0,784
23,25,0,0,1,0,3.258096538021482,1.0869565217391304,0,529
31,55,1,0,1,0,4.02535169073515,1.7741935483870968,0,961
27,35,1,0,1,0,3.58351893845611,1.2962962962962963,0,729
40,45,1,0,1,0,3.828641396489095,1.125,0,1600
47,33,0,0,0,0,3.5263605246161616,0.7021276595744681,0,2209
29,35,0,0,1,0,3.58351893845611,1.206896551724138,0,841
64,19,0,0,0,0,2.995732273553991,0.296875,0,4096
42,25,0,0,0,0,3.258096538021482,0.5952380952380952,0,1764
34,40,1,0,1,1,3.713572066704308,1.1764705882352942,0,1156
49,50,0,0,0,1,3.9318256327243257,1.0204081632653061,0,2401
42,28,0,1,0,1,3.367295829986474,0.6666666666666666,0,1764
34,50,1,0,0,0,3.9318256327243257,1.4705882352941178,0,1156
43,20,0,0,0,0,3.044522437723423,0.46511627906976744,0,1849
24,45,0,0,0,0,3.828641396489095,1.875,0,576
62,26,0,0,0,0,3.295836866004329,0.41935483870967744,0,3844
45,70,1,0,1,0,4.2626798770413155,1.5555555555555556,0,2025
27,40,1,0,0,0,3.713572066704308,1.4814814814814814,0,729
35,15,1,0,0,0,2.772588722239781,0.42857142857142855,0,1225
42,30,0,0,0,0,3.4339872044851463,0.7142857142857143,0,1764
64,60,1,1,0,0,4.110873864173311,0.9375,1,4096
46,30,0,0,1,0,3.4339872044851463,0.6521739130434783,0,2116
29,45,1,1,0,0,3.828641396489095,1.5517241379310345,1,841
